%frequency	 %AdV2017-WB	 %AdV2019-WB
   9.8098844e+02   8.7060013e-24   5.6229378e-24
   9.8325060e+02   8.7165639e-24   5.6292759e-24
   9.8551799e+02   8.7271636e-24   5.6356381e-24
   9.8779060e+02   8.7378006e-24   5.6420244e-24
   9.9006845e+02   8.7484748e-24   5.6484349e-24
   9.9235156e+02   8.7591865e-24   5.6548697e-24
   9.9463993e+02   8.7699356e-24   5.6613288e-24
   9.9693357e+02   8.7807224e-24   5.6678124e-24
   9.9923251e+02   8.7915468e-24   5.6743204e-24
   1.0015367e+03   8.8024090e-24   5.6808528e-24
   1.0038463e+03   8.8133091e-24   5.6874099e-24
   1.0061612e+03   8.8242472e-24   5.6939916e-24
   1.0084814e+03   8.8352233e-24   5.7005980e-24
   1.0108070e+03   8.8462375e-24   5.7072291e-24
   1.0131379e+03   8.8572900e-24   5.7138850e-24
   1.0154742e+03   8.8683808e-24   5.7205658e-24
   1.0178159e+03   8.8795101e-24   5.7272715e-24
   1.0201630e+03   8.8906778e-24   5.7340022e-24
   1.0225155e+03   8.9018842e-24   5.7407579e-24
   1.0248734e+03   8.9131293e-24   5.7475387e-24
   1.0272368e+03   8.9244132e-24   5.7543447e-24
   1.0296056e+03   8.9357361e-24   5.7611759e-24
   1.0319799e+03   8.9470979e-24   5.7680324e-24
   1.0343596e+03   8.9584988e-24   5.7749143e-24
   1.0367449e+03   8.9699389e-24   5.7818215e-24
   1.0391356e+03   8.9814182e-24   5.7887542e-24
   1.0415319e+03   8.9929370e-24   5.7957124e-24
   1.0439336e+03   9.0044952e-24   5.8026962e-24
   1.0463410e+03   9.0160930e-24   5.8097056e-24
   1.0487538e+03   9.0277305e-24   5.8167408e-24
   1.0511723e+03   9.0394077e-24   5.8238017e-24
   1.0535963e+03   9.0511247e-24   5.8308884e-24
   1.0560259e+03   9.0628818e-24   5.8380010e-24
   1.0584611e+03   9.0746788e-24   5.8451396e-24
   1.0609019e+03   9.0865160e-24   5.8523041e-24
   1.0633483e+03   9.0983935e-24   5.8594948e-24
   1.0658004e+03   9.1103113e-24   5.8667115e-24
   1.0682582e+03   9.1222695e-24   5.8739545e-24
   1.0707216e+03   9.1342683e-24   5.8812237e-24
   1.0731907e+03   9.1463077e-24   5.8885192e-24
   1.0756655e+03   9.1583878e-24   5.8958410e-24
   1.0781460e+03   9.1705088e-24   5.9031894e-24
   1.0806322e+03   9.1826706e-24   5.9105642e-24
   1.0831241e+03   9.1948735e-24   5.9179655e-24
   1.0856218e+03   9.2071175e-24   5.9253935e-24
   1.0881253e+03   9.2194027e-24   5.9328482e-24
   1.0906345e+03   9.2317293e-24   5.9403296e-24
   1.0931495e+03   9.2440972e-24   5.9478378e-24
   1.0956703e+03   9.2565067e-24   5.9553729e-24
   1.0981969e+03   9.2689577e-24   5.9629349e-24
   1.1007294e+03   9.2814505e-24   5.9705239e-24
   1.1032677e+03   9.2939851e-24   5.9781400e-24
   1.1058118e+03   9.3065616e-24   5.9857832e-24
   1.1083618e+03   9.3191801e-24   5.9934536e-24
   1.1109177e+03   9.3318407e-24   6.0011512e-24
   1.1134795e+03   9.3445435e-24   6.0088761e-24
   1.1160472e+03   9.3572886e-24   6.0166284e-24
   1.1186208e+03   9.3700761e-24   6.0244081e-24
   1.1212004e+03   9.3829061e-24   6.0322153e-24
   1.1237859e+03   9.3957788e-24   6.0400501e-24
   1.1263773e+03   9.4086941e-24   6.0479125e-24
   1.1289747e+03   9.4216522e-24   6.0558026e-24
   1.1315782e+03   9.4346533e-24   6.0637204e-24
   1.1341876e+03   9.4476973e-24   6.0716661e-24
   1.1368030e+03   9.4607845e-24   6.0796396e-24
   1.1394245e+03   9.4739148e-24   6.0876411e-24
   1.1420520e+03   9.4870885e-24   6.0956705e-24
   1.1446856e+03   9.5003056e-24   6.1037281e-24
   1.1473253e+03   9.5135662e-24   6.1118138e-24
   1.1499710e+03   9.5268704e-24   6.1199277e-24
   1.1526229e+03   9.5402184e-24   6.1280699e-24
   1.1552808e+03   9.5536102e-24   6.1362403e-24
   1.1579449e+03   9.5670459e-24   6.1444392e-24
   1.1606151e+03   9.5805256e-24   6.1526666e-24
   1.1632915e+03   9.5940494e-24   6.1609225e-24
   1.1659741e+03   9.6076175e-24   6.1692070e-24
   1.1686628e+03   9.6212300e-24   6.1775202e-24
   1.1713578e+03   9.6348869e-24   6.1858621e-24
   1.1740589e+03   9.6485883e-24   6.1942328e-24
   1.1767663e+03   9.6623344e-24   6.2026324e-24
   1.1794800e+03   9.6761253e-24   6.2110610e-24
   1.1821998e+03   9.6899610e-24   6.2195185e-24
   1.1849260e+03   9.7038418e-24   6.2280052e-24
   1.1876585e+03   9.7177676e-24   6.2365211e-24
   1.1903972e+03   9.7317387e-24   6.2450662e-24
   1.1931423e+03   9.7457551e-24   6.2536407e-24
   1.1958937e+03   9.7598170e-24   6.2622447e-24
   1.1986514e+03   9.7739245e-24   6.2708782e-24
   1.2014155e+03   9.7880777e-24   6.2795415e-24
   1.2041860e+03   9.8022769e-24   6.2882346e-24
   1.2069628e+03   9.8165221e-24   6.2969577e-24
   1.2097461e+03   9.8308136e-24   6.3057111e-24
   1.2125358e+03   9.8451517e-24   6.3144952e-24
   1.2153319e+03   9.8595368e-24   6.3233103e-24
   1.2181345e+03   9.8739694e-24   6.3321574e-24
   1.2209435e+03   9.8884504e-24   6.3410376e-24
   1.2237590e+03   9.9029814e-24   6.3499534e-24
   1.2265810e+03   9.9175657e-24   6.3589096e-24
   1.2294095e+03   9.9322104e-24   6.3679177e-24
   1.2322445e+03   9.9469365e-24   6.3770098e-24
   1.2350861e+03   9.9618251e-24   6.3863127e-24
   1.2379342e+03   9.9774852e-24   6.3967762e-24
   1.2407889e+03   1.0286016e-23   6.8550231e-24
   1.2436502e+03   1.0007473e-23   6.4154957e-24
   1.2465180e+03   1.0021149e-23   6.4227348e-24
   1.2493925e+03   1.0035885e-23   6.4315834e-24
   1.2522736e+03   1.0050805e-23   6.4406768e-24
   1.2551614e+03   1.0065812e-23   6.4498607e-24
   1.2580558e+03   1.0080881e-23   6.4590984e-24
   1.2609569e+03   1.0096004e-23   6.4683777e-24
   1.2638646e+03   1.0111179e-23   6.4776935e-24
   1.2667791e+03   1.0126404e-23   6.4870435e-24
   1.2697003e+03   1.0141679e-23   6.4964265e-24
   1.2726283e+03   1.0157002e-23   6.5058419e-24
   1.2755630e+03   1.0172375e-23   6.5152894e-24
   1.2785044e+03   1.0187796e-23   6.5247687e-24
   1.2814527e+03   1.0203266e-23   6.5342797e-24
   1.2844077e+03   1.0218785e-23   6.5438225e-24
   1.2873696e+03   1.0234353e-23   6.5533969e-24
   1.2903382e+03   1.0249970e-23   6.5630030e-24
   1.2933138e+03   1.0265636e-23   6.5726409e-24
   1.2962962e+03   1.0281351e-23   6.5823105e-24
   1.2992854e+03   1.0297116e-23   6.5920119e-24
   1.3022816e+03   1.0312930e-23   6.6017452e-24
   1.3052847e+03   1.0328793e-23   6.6115104e-24
   1.3082947e+03   1.0344706e-23   6.6213076e-24
   1.3113116e+03   1.0360668e-23   6.6311369e-24
   1.3143355e+03   1.0376681e-23   6.6409982e-24
   1.3173664e+03   1.0392743e-23   6.6508917e-24
   1.3204042e+03   1.0408855e-23   6.6608174e-24
   1.3234491e+03   1.0425018e-23   6.6707755e-24
   1.3265010e+03   1.0441230e-23   6.6807659e-24
   1.3295599e+03   1.0457493e-23   6.6907887e-24
   1.3326259e+03   1.0473807e-23   6.7008440e-24
   1.3356989e+03   1.0490171e-23   6.7109319e-24
   1.3387790e+03   1.0506585e-23   6.7210525e-24
   1.3418663e+03   1.0523051e-23   6.7312057e-24
   1.3449606e+03   1.0539567e-23   6.7413917e-24
   1.3480621e+03   1.0556134e-23   6.7516106e-24
   1.3511708e+03   1.0572752e-23   6.7618624e-24
   1.3542866e+03   1.0589422e-23   6.7721472e-24
   1.3574096e+03   1.0606143e-23   6.7824650e-24
   1.3605398e+03   1.0622915e-23   6.7928160e-24
   1.3636772e+03   1.0639739e-23   6.8032002e-24
   1.3668218e+03   1.0656615e-23   6.8136176e-24
   1.3699737e+03   1.0673543e-23   6.8240684e-24
   1.3731329e+03   1.0690522e-23   6.8345526e-24
   1.3762993e+03   1.0707553e-23   6.8450703e-24
   1.3794731e+03   1.0724637e-23   6.8556215e-24
   1.3826542e+03   1.0741773e-23   6.8662064e-24
   1.3858426e+03   1.0758961e-23   6.8768250e-24
   1.3890384e+03   1.0776202e-23   6.8874774e-24
   1.3922415e+03   1.0793495e-23   6.8981636e-24
   1.3954520e+03   1.0810841e-23   6.9088837e-24
   1.3986699e+03   1.0828240e-23   6.9196378e-24
   1.4018953e+03   1.0845691e-23   6.9304260e-24
   1.4051281e+03   1.0863196e-23   6.9412484e-24
   1.4083683e+03   1.0880754e-23   6.9521049e-24
   1.4116160e+03   1.0898365e-23   6.9629957e-24
   1.4148712e+03   1.0916030e-23   6.9739209e-24
   1.4181339e+03   1.0933748e-23   6.9848805e-24
   1.4214041e+03   1.0951520e-23   6.9958747e-24
   1.4246819e+03   1.0969346e-23   7.0069034e-24
   1.4279672e+03   1.0987225e-23   7.0179667e-24
   1.4312601e+03   1.1005159e-23   7.0290648e-24
   1.4345606e+03   1.1023146e-23   7.0401977e-24
   1.4378687e+03   1.1041188e-23   7.0513655e-24
   1.4411845e+03   1.1059284e-23   7.0625682e-24
   1.4445079e+03   1.1077435e-23   7.0738059e-24
   1.4478389e+03   1.1095640e-23   7.0850788e-24
   1.4511776e+03   1.1113900e-23   7.0963868e-24
   1.4545241e+03   1.1132215e-23   7.1077300e-24
   1.4578782e+03   1.1150585e-23   7.1191086e-24
   1.4612401e+03   1.1169010e-23   7.1305226e-24
   1.4646097e+03   1.1187490e-23   7.1419721e-24
   1.4679871e+03   1.1206025e-23   7.1534571e-24
   1.4713723e+03   1.1224616e-23   7.1649778e-24
   1.4747653e+03   1.1243262e-23   7.1765342e-24
   1.4781661e+03   1.1261965e-23   7.1881263e-24
   1.4815748e+03   1.1280722e-23   7.1997543e-24
   1.4849913e+03   1.1299536e-23   7.2114182e-24
   1.4884157e+03   1.1318406e-23   7.2231182e-24
   1.4918480e+03   1.1337332e-23   7.2348543e-24
   1.4952882e+03   1.1356314e-23   7.2466265e-24
   1.4987364e+03   1.1375353e-23   7.2584350e-24
   1.5021925e+03   1.1394448e-23   7.2702798e-24
   1.5056565e+03   1.1413600e-23   7.2821610e-24
   1.5091286e+03   1.1432808e-23   7.2940787e-24
   1.5126086e+03   1.1452074e-23   7.3060331e-24
   1.5160967e+03   1.1471396e-23   7.3180240e-24
   1.5195929e+03   1.1490776e-23   7.3300518e-24
   1.5230970e+03   1.1510213e-23   7.3421164e-24
   1.5266093e+03   1.1529708e-23   7.3542180e-24
   1.5301297e+03   1.1549260e-23   7.3663567e-24
   1.5336582e+03   1.1568870e-23   7.3785326e-24
   1.5371948e+03   1.1588538e-23   7.3907459e-24
   1.5407396e+03   1.1608264e-23   7.4029968e-24
   1.5442926e+03   1.1628048e-23   7.4152855e-24
   1.5478537e+03   1.1647891e-23   7.4276126e-24
   1.5514231e+03   1.1667794e-23   7.4399785e-24
   1.5550007e+03   1.1687756e-23   7.4523847e-24
   1.5585865e+03   1.1707781e-23   7.4648336e-24
   1.5621806e+03   1.1727871e-23   7.4773311e-24
   1.5657830e+03   1.1748038e-23   7.4898954e-24
   1.5693937e+03   1.1768332e-23   7.5026041e-24
   1.5730128e+03   1.1789231e-23   7.5162068e-24
   1.5766401e+03   1.1837289e-23   7.5722809e-24
   1.5802759e+03   1.1829537e-23   7.5409074e-24
   1.5839200e+03   1.1849642e-23   7.5531009e-24
   1.5875725e+03   1.1870063e-23   7.5657327e-24
   1.5912335e+03   1.1890586e-23   7.5784709e-24
   1.5949029e+03   1.1911182e-23   7.5912682e-24
   1.5985807e+03   1.1931844e-23   7.6041123e-24
   1.6022671e+03   1.1952568e-23   7.6169989e-24
   1.6059619e+03   1.1973354e-23   7.6299263e-24
   1.6096653e+03   1.1994200e-23   7.6428937e-24
   1.6133772e+03   1.2015108e-23   7.6559006e-24
   1.6170976e+03   1.2036077e-23   7.6689469e-24
   1.6208267e+03   1.2057106e-23   7.6820324e-24
   1.6245643e+03   1.2078196e-23   7.6951571e-24
   1.6283106e+03   1.2099348e-23   7.7083212e-24
   1.6320655e+03   1.2120561e-23   7.7215245e-24
   1.6358290e+03   1.2141834e-23   7.7347671e-24
   1.6396013e+03   1.2163170e-23   7.7480492e-24
   1.6433822e+03   1.2184566e-23   7.7613707e-24
   1.6471719e+03   1.2206025e-23   7.7747318e-24
   1.6509702e+03   1.2227545e-23   7.7881324e-24
   1.6547774e+03   1.2249127e-23   7.8015728e-24
   1.6585933e+03   1.2270771e-23   7.8150529e-24
   1.6624181e+03   1.2292477e-23   7.8285728e-24
   1.6662516e+03   1.2314246e-23   7.8421327e-24
   1.6700940e+03   1.2336076e-23   7.8557326e-24
   1.6739452e+03   1.2357970e-23   7.8693725e-24
   1.6778054e+03   1.2379926e-23   7.8830527e-24
   1.6816744e+03   1.2401945e-23   7.8967730e-24
   1.6855524e+03   1.2424026e-23   7.9105337e-24
   1.6894393e+03   1.2446171e-23   7.9243348e-24
   1.6933351e+03   1.2468379e-23   7.9381764e-24
   1.6972400e+03   1.2490650e-23   7.9520585e-24
   1.7011538e+03   1.2512985e-23   7.9659814e-24
   1.7050767e+03   1.2535383e-23   7.9799449e-24
   1.7090086e+03   1.2557845e-23   7.9939493e-24
   1.7129496e+03   1.2580371e-23   8.0079947e-24
   1.7168997e+03   1.2602961e-23   8.0220810e-24
   1.7208588e+03   1.2625615e-23   8.0362084e-24
   1.7248272e+03   1.2648334e-23   8.0503770e-24
   1.7288046e+03   1.2671116e-23   8.0645868e-24
   1.7327913e+03   1.2693964e-23   8.0788379e-24
   1.7367871e+03   1.2716876e-23   8.0931305e-24
   1.7407921e+03   1.2739852e-23   8.1074646e-24
   1.7448064e+03   1.2762894e-23   8.1218403e-24
   1.7488300e+03   1.2786001e-23   8.1362577e-24
   1.7528628e+03   1.2809173e-23   8.1507169e-24
   1.7569049e+03   1.2832411e-23   8.1652179e-24
   1.7609563e+03   1.2855714e-23   8.1797609e-24
   1.7650171e+03   1.2879082e-23   8.1943459e-24
   1.7690872e+03   1.2902517e-23   8.2089730e-24
   1.7731668e+03   1.2926017e-23   8.2236424e-24
   1.7772557e+03   1.2949583e-23   8.2383540e-24
   1.7813541e+03   1.2973216e-23   8.2531080e-24
   1.7854619e+03   1.2996915e-23   8.2679045e-24
   1.7895792e+03   1.3020681e-23   8.2827436e-24
   1.7937060e+03   1.3044513e-23   8.2976253e-24
   1.7978423e+03   1.3068412e-23   8.3125497e-24
   1.8019881e+03   1.3092377e-23   8.3275170e-24
   1.8061435e+03   1.3116410e-23   8.3425272e-24
   1.8103085e+03   1.3140510e-23   8.3575804e-24
   1.8144831e+03   1.3164678e-23   8.3726767e-24
   1.8186673e+03   1.3188913e-23   8.3878162e-24
   1.8228611e+03   1.3213215e-23   8.4029990e-24
   1.8270647e+03   1.3237586e-23   8.4182252e-24
   1.8312779e+03   1.3262024e-23   8.4334948e-24
   1.8355008e+03   1.3286530e-23   8.4488080e-24
   1.8397335e+03   1.3311105e-23   8.4641649e-24
   1.8439759e+03   1.3335748e-23   8.4795656e-24
   1.8482282e+03   1.3360460e-23   8.4950101e-24
   1.8524902e+03   1.3385240e-23   8.5104987e-24
   1.8567621e+03   1.3410089e-23   8.5260314e-24
   1.8610438e+03   1.3435007e-23   8.5416084e-24
   1.8653353e+03   1.3459995e-23   8.5572299e-24
   1.8696368e+03   1.3485052e-23   8.5728962e-24
   1.8739482e+03   1.3510179e-23   8.5886079e-24
   1.8782696e+03   1.3535376e-23   8.6043659e-24
   1.8826009e+03   1.3560647e-23   8.6201727e-24
   1.8869422e+03   1.3585994e-23   8.6360359e-24
   1.8912935e+03   1.3611442e-23   8.6519925e-24
   1.8956548e+03   1.3637319e-23   8.6685573e-24
   1.9000262e+03   1.3663812e-23   8.6860264e-24
   1.9044077e+03   1.3688106e-23   8.6999706e-24
   1.9087992e+03   1.3713724e-23   8.7159312e-24
   1.9132009e+03   1.3739463e-23   8.7320167e-24
   1.9176128e+03   1.3765284e-23   8.7481638e-24
   1.9220348e+03   1.3791178e-23   8.7643616e-24
   1.9264671e+03   1.3817146e-23   8.7806072e-24
   1.9309095e+03   1.3843185e-23   8.7968995e-24
   1.9353622e+03   1.3869297e-23   8.8132381e-24
   1.9398252e+03   1.3895480e-23   8.8296228e-24
   1.9442984e+03   1.3921735e-23   8.8460536e-24
   1.9487820e+03   1.3948062e-23   8.8625305e-24
   1.9532759e+03   1.3974461e-23   8.8790536e-24
   1.9577802e+03   1.4000933e-23   8.8956229e-24
   1.9622948e+03   1.4027476e-23   8.9122385e-24
   1.9668199e+03   1.4054093e-23   8.9289005e-24
   1.9713554e+03   1.4080782e-23   8.9456089e-24
   1.9759013e+03   1.4107544e-23   8.9623639e-24
   1.9804578e+03   1.4134379e-23   8.9791655e-24
   1.9850247e+03   1.4161287e-23   8.9960139e-24
   1.9896022e+03   1.4188268e-23   9.0129091e-24
   1.9941903e+03   1.4215323e-23   9.0298512e-24
   1.9987889e+03   1.4242451e-23   9.0468403e-24
   2.0033981e+03   1.4269654e-23   9.0638766e-24
   2.0080179e+03   1.4296930e-23   9.0809600e-24
   2.0126484e+03   1.4324280e-23   9.0980908e-24
   2.0172896e+03   1.4351704e-23   9.1152690e-24
   2.0219415e+03   1.4379203e-23   9.1324947e-24
   2.0266041e+03   1.4406777e-23   9.1497680e-24
   2.0312775e+03   1.4434425e-23   9.1670890e-24
   2.0359616e+03   1.4462148e-23   9.1844578e-24
   2.0406566e+03   1.4489945e-23   9.2018745e-24
   2.0453623e+03   1.4517819e-23   9.2193392e-24
   2.0500790e+03   1.4545767e-23   9.2368520e-24
   2.0548065e+03   1.4573791e-23   9.2544130e-24
   2.0595449e+03   1.4601890e-23   9.2720223e-24
   2.0642942e+03   1.4630066e-23   9.2896800e-24
   2.0690545e+03   1.4658317e-23   9.3073862e-24
   2.0738257e+03   1.4686645e-23   9.3251410e-24
   2.0786080e+03   1.4715049e-23   9.3429445e-24
   2.0834013e+03   1.4743529e-23   9.3607968e-24
   2.0882056e+03   1.4772086e-23   9.3786980e-24
   2.0930210e+03   1.4800719e-23   9.3966482e-24
   2.0978475e+03   1.4829430e-23   9.4146475e-24
   2.1026852e+03   1.4858218e-23   9.4326961e-24
   2.1075340e+03   1.4887083e-23   9.4507939e-24
   2.1123940e+03   1.4916025e-23   9.4689412e-24
   2.1172652e+03   1.4945045e-23   9.4871379e-24
   2.1221476e+03   1.4974143e-23   9.5053843e-24
   2.1270413e+03   1.5003318e-23   9.5236805e-24
   2.1319463e+03   1.5032572e-23   9.5420264e-24
   2.1368626e+03   1.5061904e-23   9.5604223e-24
   2.1417902e+03   1.5091315e-23   9.5788682e-24
   2.1467292e+03   1.5120804e-23   9.5973642e-24
   2.1516796e+03   1.5150372e-23   9.6159105e-24
   2.1566413e+03   1.5180018e-23   9.6345072e-24
   2.1616146e+03   1.5209744e-23   9.6531543e-24
   2.1665993e+03   1.5239549e-23   9.6718519e-24
   2.1715955e+03   1.5269434e-23   9.6906002e-24
   2.1766032e+03   1.5299398e-23   9.7093993e-24
   2.1816224e+03   1.5329442e-23   9.7282493e-24
   2.1866533e+03   1.5359565e-23   9.7471503e-24
   2.1916957e+03   1.5389769e-23   9.7661023e-24
   2.1967498e+03   1.5420054e-23   9.7851056e-24
   2.2018155e+03   1.5450418e-23   9.8041602e-24
   2.2068929e+03   1.5480863e-23   9.8232662e-24
   2.2119820e+03   1.5511390e-23   9.8424238e-24
   2.2170829e+03   1.5541997e-23   9.8616330e-24
   2.2221955e+03   1.5572685e-23   9.8808941e-24
   2.2273199e+03   1.5603454e-23   9.9002072e-24
   2.2324561e+03   1.5634306e-23   9.9195726e-24
   2.2376042e+03   1.5665239e-23   9.9389907e-24
   2.2427641e+03   1.5696256e-23   9.9584631e-24
   2.2479359e+03   1.5727359e-23   9.9779952e-24
   2.2531197e+03   1.5758585e-23   9.9976438e-24
   2.2583154e+03   1.5790998e-23   1.0019085e-23
   2.2635231e+03   1.5821158e-23   1.0036900e-23
   2.2687428e+03   1.5852564e-23   1.0056599e-23
   2.2739745e+03   1.5884068e-23   1.0076376e-23
   2.2792183e+03   1.5915658e-23   1.0096210e-23
   2.2844742e+03   1.5947333e-23   1.0116099e-23
   2.2897422e+03   1.5979091e-23   1.0136041e-23
   2.2950224e+03   1.6010932e-23   1.0156037e-23
   2.3003147e+03   1.6042858e-23   1.0176086e-23
   2.3056193e+03   1.6074868e-23   1.0196189e-23
   2.3109361e+03   1.6106961e-23   1.0216346e-23
   2.3162651e+03   1.6139139e-23   1.0236557e-23
   2.3216064e+03   1.6171402e-23   1.0256821e-23
   2.3269601e+03   1.6203749e-23   1.0277139e-23
   2.3323261e+03   1.6236181e-23   1.0297511e-23
   2.3377044e+03   1.6268698e-23   1.0317938e-23
   2.3430952e+03   1.6301300e-23   1.0338419e-23
   2.3484984e+03   1.6333987e-23   1.0358954e-23
   2.3539140e+03   1.6366760e-23   1.0379543e-23
   2.3593422e+03   1.6399619e-23   1.0400188e-23
   2.3647828e+03   1.6432564e-23   1.0420886e-23
   2.3702360e+03   1.6465595e-23   1.0441640e-23
   2.3757018e+03   1.6498712e-23   1.0462449e-23
   2.3811802e+03   1.6531915e-23   1.0483313e-23
   2.3866712e+03   1.6565205e-23   1.0504232e-23
   2.3921749e+03   1.6598582e-23   1.0525206e-23
   2.3976913e+03   1.6632046e-23   1.0546236e-23
   2.4032204e+03   1.6665597e-23   1.0567321e-23
   2.4087622e+03   1.6699236e-23   1.0588462e-23
   2.4143168e+03   1.6732962e-23   1.0609659e-23
   2.4198843e+03   1.6766776e-23   1.0630912e-23
   2.4254646e+03   1.6800678e-23   1.0652220e-23
   2.4310577e+03   1.6834668e-23   1.0673585e-23
   2.4366637e+03   1.6868746e-23   1.0695006e-23
   2.4422827e+03   1.6902913e-23   1.0716483e-23
   2.4479146e+03   1.6937168e-23   1.0738017e-23
   2.4535595e+03   1.6971512e-23   1.0759607e-23
   2.4592175e+03   1.7005946e-23   1.0781254e-23
   2.4648884e+03   1.7040468e-23   1.0802958e-23
   2.4705725e+03   1.7075080e-23   1.0824719e-23
   2.4762696e+03   1.7109782e-23   1.0846537e-23
   2.4819799e+03   1.7144574e-23   1.0868412e-23
   2.4877034e+03   1.7179455e-23   1.0890345e-23
   2.4934401e+03   1.7214427e-23   1.0912335e-23
   2.4991900e+03   1.7249489e-23   1.0934382e-23
   2.5049531e+03   1.7284642e-23   1.0956487e-23
   2.5107295e+03   1.7319886e-23   1.0978650e-23
   2.5165193e+03   1.7355220e-23   1.1000871e-23
   2.5223224e+03   1.7390646e-23   1.1023150e-23
   2.5281389e+03   1.7426163e-23   1.1045487e-23
   2.5339688e+03   1.7461772e-23   1.1067882e-23
   2.5398122e+03   1.7497472e-23   1.1090336e-23
   2.5456690e+03   1.7533265e-23   1.1112848e-23
   2.5515393e+03   1.7569149e-23   1.1135419e-23
   2.5574232e+03   1.7605126e-23   1.1158048e-23
   2.5633206e+03   1.7641196e-23   1.1180737e-23
   2.5692317e+03   1.7677358e-23   1.1203484e-23
   2.5751563e+03   1.7713613e-23   1.1226291e-23
   2.5810947e+03   1.7749961e-23   1.1249157e-23
   2.5870467e+03   1.7786403e-23   1.1272082e-23
   2.5930124e+03   1.7822938e-23   1.1295067e-23
   2.5989920e+03   1.7859567e-23   1.1318112e-23
   2.6049852e+03   1.7896290e-23   1.1341216e-23
   2.6109924e+03   1.7933107e-23   1.1364380e-23
   2.6170133e+03   1.7970019e-23   1.1387605e-23
   2.6230482e+03   1.8007025e-23   1.1410889e-23
   2.6290970e+03   1.8044126e-23   1.1434234e-23
   2.6351597e+03   1.8081321e-23   1.1457639e-23
   2.6412364e+03   1.8118612e-23   1.1481105e-23
   2.6473271e+03   1.8155999e-23   1.1504632e-23
   2.6534318e+03   1.8193483e-23   1.1528223e-23
   2.6595507e+03   1.8231081e-23   1.1551902e-23
   2.6656836e+03   1.8268782e-23   1.1575655e-23
   2.6718307e+03   1.8306505e-23   1.1599352e-23
   2.6779920e+03   1.8344368e-23   1.1623179e-23
   2.6841674e+03   1.8382330e-23   1.1647071e-23
   2.6903571e+03   1.8420389e-23   1.1671025e-23
   2.6965611e+03   1.8458546e-23   1.1695041e-23
   2.7027794e+03   1.8496799e-23   1.1719119e-23
   2.7090121e+03   1.8535150e-23   1.1743258e-23
   2.7152591e+03   1.8573599e-23   1.1767461e-23
   2.7215205e+03   1.8612146e-23   1.1791725e-23
   2.7277963e+03   1.8650790e-23   1.1816051e-23
   2.7340866e+03   1.8689533e-23   1.1840441e-23
   2.7403915e+03   1.8728375e-23   1.1864892e-23
   2.7467108e+03   1.8767319e-23   1.1889413e-23
   2.7530448e+03   1.8806362e-23   1.1913997e-23
   2.7593933e+03   1.8845504e-23   1.1938643e-23
   2.7657565e+03   1.8884745e-23   1.1963353e-23
   2.7721343e+03   1.8924086e-23   1.1988127e-23
   2.7785269e+03   1.8963527e-23   1.2012963e-23
   2.7849342e+03   1.9003068e-23   1.2037864e-23
   2.7913563e+03   1.9042709e-23   1.2062828e-23
   2.7977932e+03   1.9082450e-23   1.2087855e-23
   2.8042449e+03   1.9122292e-23   1.2112947e-23
   2.8107115e+03   1.9162235e-23   1.2138103e-23
   2.8171930e+03   1.9202279e-23   1.2163323e-23
   2.8236895e+03   1.9242424e-23   1.2188607e-23
   2.8302010e+03   1.9282670e-23   1.2213956e-23
   2.8367274e+03   1.9323019e-23   1.2239370e-23
   2.8432689e+03   1.9363469e-23   1.2264848e-23
   2.8498255e+03   1.9404021e-23   1.2290391e-23
   2.8563972e+03   1.9444676e-23   1.2315999e-23
   2.8629841e+03   1.9485433e-23   1.2341673e-23
   2.8695862e+03   1.9526293e-23   1.2367411e-23
   2.8762035e+03   1.9567256e-23   1.2393216e-23
   2.8828360e+03   1.9608322e-23   1.2419085e-23
   2.8894839e+03   1.9649492e-23   1.2445021e-23
   2.8961470e+03   1.9690765e-23   1.2471022e-23
   2.9028256e+03   1.9732142e-23   1.2497090e-23
   2.9095195e+03   1.9773624e-23   1.2523223e-23
   2.9162289e+03   1.9815224e-23   1.2549446e-23
   2.9229537e+03   1.9856932e-23   1.2575740e-23
   2.9296941e+03   1.9898744e-23   1.2602100e-23
   2.9364500e+03   1.9940662e-23   1.2628527e-23
   2.9432215e+03   1.9982685e-23   1.2655021e-23
   2.9500085e+03   2.0024813e-23   1.2681582e-23
   2.9568113e+03   2.0067047e-23   1.2708210e-23
   2.9636297e+03   2.0109387e-23   1.2734905e-23
   2.9704639e+03   2.0151833e-23   1.2761668e-23
   2.9773138e+03   2.0194385e-23   1.2788498e-23
   2.9841795e+03   2.0237044e-23   1.2815396e-23
   2.9910610e+03   2.0279810e-23   1.2842362e-23
   2.9979584e+03   2.0322682e-23   1.2869395e-23
   3.0048718e+03   2.0365663e-23   1.2896497e-23
   3.0118010e+03   2.0408750e-23   1.2923667e-23
   3.0187463e+03   2.0451946e-23   1.2950906e-23
   3.0257075e+03   2.0495249e-23   1.2978213e-23
   3.0326848e+03   2.0538661e-23   1.3005589e-23
   3.0396782e+03   2.0582181e-23   1.3033033e-23
   3.0466877e+03   2.0625809e-23   1.3060547e-23
   3.0537134e+03   2.0669547e-23   1.3088130e-23
   3.0607553e+03   2.0713394e-23   1.3115782e-23
   3.0678134e+03   2.0757350e-23   1.3143503e-23
   3.0748878e+03   2.0801416e-23   1.3171295e-23
   3.0819785e+03   2.0845592e-23   1.3199156e-23
   3.0890856e+03   2.0889880e-23   1.3227089e-23
